2021-07-26 10:58:46 INFO  HospitalManagementDoctorApplication:78 - in Doctor management controller
2021-07-26 22:46:11 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:11 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:11 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:11 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:11 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:11 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:11 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:11 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:11 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:11 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:12 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:12 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:13 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:13 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
2021-07-26 22:46:14 INFO  class:29 - In doctor DAO -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorApplication:109 - In doctor controller -> get method
2021-07-26 22:46:14 INFO  HospitalManagementDoctorController:30 - In doctor service - get method
